Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
80785	2.0000	0.6042	0.5908
80786	4.0000	1.2085	1.1817
80787	3.0000	0.9063	0.8863
80788	4.0000	1.2085	1.1817
80789	0.0000	0.0000	0.0000
80790	4.0000	1.2085	1.1817
80791	4.0000	1.2085	1.1817
80792	4.0000	1.2085	1.1817
80793	2.0000	0.6042	0.5908
80794	3.0000	0.9063	0.8863
80795	6.0000	1.8127	1.7725
80796	2.0000	0.6042	0.5908
80797	3.0000	0.9063	0.8863
80798	3.0000	0.9063	0.8863
80799	3.0000	0.9063	0.8863
80800	3.0000	0.9063	0.8863
80801	3.0000	0.9063	0.8863
80802	3.0000	0.9063	0.8863
80803	3.0000	0.9063	0.8863
80804	2.0000	0.6042	0.5908
80805	4.0000	1.2085	1.1817
80806	3.0000	0.9063	0.8863
80807	3.0000	0.9063	0.8863
80808	6.0000	1.8127	1.7725
80809	4.0000	1.2085	1.1817
80810	3.0000	0.9063	0.8863
80811	3.0000	0.9063	0.8863
80812	2.0000	0.6042	0.5908
80813	6.0000	1.8127	1.7725
80814	4.0000	1.2085	1.1817
80815	3.0000	0.9063	0.8863
80816	4.0000	1.2085	1.1817
80817	3.0000	0.9063	0.8863
80818	2.0000	0.6042	0.5908
80819	3.0000	0.9063	0.8863
80820	3.0000	0.9063	0.8863
80821	3.0000	0.9063	0.8863
80822	3.0000	0.9063	0.8863
80823	2.0000	0.6042	0.5908
80824	4.0000	1.2085	1.1817
80825	0.0000	0.0000	0.0000
80826	3.0000	0.9063	0.8863
80827	3.0000	0.9063	0.8863
80828	3.0000	0.9063	0.8863
80829	3.0000	0.9063	0.8863
80830	3.0000	0.9063	0.8863
80831	4.0000	1.2085	1.1817
80832	6.0000	1.8127	1.7725
80833	4.0000	1.2085	1.1817
80834	3.0000	0.9063	0.8863
80835	3.0000	0.9063	0.8863
80836	3.0000	0.9063	0.8863
80837	2.0000	0.6042	0.5908
80838	3.0000	0.9063	0.8863
80839	3.0000	0.9063	0.8863
80840	4.0000	1.2085	1.1817
80841	6.0000	1.8127	1.7725
80842	3.0000	0.9063	0.8863
80843	3.0000	0.9063	0.8863
80844	6.0000	1.8127	1.7725
80845	3.0000	0.9063	0.8863
80846	6.0000	1.8127	1.7725
80847	3.0000	0.9063	0.8863
80848	3.0000	0.9063	0.8863
80849	2.0000	0.6042	0.5908
80850	3.0000	0.9063	0.8863
80851	4.0000	1.2085	1.1817
80852	3.0000	0.9063	0.8863
80853	4.0000	1.2085	1.1817
80854	4.0000	1.2085	1.1817
80855	3.0000	0.9063	0.8863
80856	2.0000	0.6042	0.5908
80857	2.0000	0.6042	0.5908
80858	4.0000	1.2085	1.1817
80859	3.0000	0.9063	0.8863
80860	2.0000	0.6042	0.5908
80861	3.0000	0.9063	0.8863
80862	4.0000	1.2085	1.1817
80863	3.0000	0.9063	0.8863
80864	3.0000	0.9063	0.8863
80865	6.0000	1.8127	1.7725
80866	6.0000	1.8127	1.7725
80867	4.0000	1.2085	1.1817
80868	3.0000	0.9063	0.8863
80869	4.0000	1.2085	1.1817
80870	3.0000	0.9063	0.8863
80871	6.0000	1.8127	1.7725
80872	3.0000	0.9063	0.8863
80873	0.0000	0.0000	0.0000
80874	4.0000	1.2085	1.1817
80875	3.0000	0.9063	0.8863
80876	4.0000	1.2085	1.1817
80877	3.0000	0.9063	0.8863
80878	3.0000	0.9063	0.8863
80879	3.0000	0.9063	0.8863
80880	3.0000	0.9063	0.8863
80881	4.0000	1.2085	1.1817
80882	3.0000	0.9063	0.8863
80883	4.0000	1.2085	1.1817
80884	3.0000	0.9063	0.8863
80885	3.0000	0.9063	0.8863
80886	2.0000	0.6042	0.5908
80887	6.0000	1.8127	1.7725
80888	4.0000	1.2085	1.1817
80889	3.0000	0.9063	0.8863
80890	2.0000	0.6042	0.5908
80891	0.0000	0.0000	0.0000
80892	4.0000	1.2085	1.1817
80893	2.0000	0.6042	0.5908
80894	2.0000	0.6042	0.5908
80895	6.0000	1.8127	1.7725
80896	3.0000	0.9063	0.8863
80897	3.0000	0.9063	0.8863
80898	3.0000	0.9063	0.8863
80899	3.0000	0.9063	0.8863
80900	3.0000	0.9063	0.8863
80901	3.0000	0.9063	0.8863
80902	0.0000	0.0000	0.0000
80903	6.0000	1.8127	1.7725
80904	4.0000	1.2085	1.1817
80905	3.0000	0.9063	0.8863
80906	3.0000	0.9063	0.8863
80907	3.0000	0.9063	0.8863
80908	4.0000	1.2085	1.1817
80909	4.0000	1.2085	1.1817
80910	4.0000	1.2085	1.1817
80911	3.0000	0.9063	0.8863
80912	3.0000	0.9063	0.8863
80913	3.0000	0.9063	0.8863
80914	4.0000	1.2085	1.1817
80915	4.0000	1.2085	1.1817
80916	4.0000	1.2085	1.1817
80917	3.0000	0.9063	0.8863
80918	2.0000	0.6042	0.5908
80919	2.0000	0.6042	0.5908
80920	0.0000	0.0000	0.0000
80921	3.0000	0.9063	0.8863
80922	4.0000	1.2085	1.1817
80923	3.0000	0.9063	0.8863
80924	4.0000	1.2085	1.1817
80925	2.0000	0.6042	0.5908
80926	3.0000	0.9063	0.8863
80927	3.0000	0.9063	0.8863
80928	3.0000	0.9063	0.8863
80929	6.0000	1.8127	1.7725
80930	3.0000	0.9063	0.8863
80931	6.0000	1.8127	1.7725
80932	4.0000	1.2085	1.1817
80933	6.0000	1.8127	1.7725
80934	2.0000	0.6042	0.5908
80935	3.0000	0.9063	0.8863
80936	6.0000	1.8127	1.7725
80937	3.0000	0.9063	0.8863
80938	3.0000	0.9063	0.8863
80939	4.0000	1.2085	1.1817
80940	3.0000	0.9063	0.8863
80941	3.0000	0.9063	0.8863
80942	3.0000	0.9063	0.8863
80943	4.0000	1.2085	1.1817
80944	3.0000	0.9063	0.8863
80945	4.0000	1.2085	1.1817
80946	2.0000	0.6042	0.5908
80947	4.0000	1.2085	1.1817
80948	2.0000	0.6042	0.5908
80949	6.0000	1.8127	1.7725
80950	3.0000	0.9063	0.8863
80951	3.0000	0.9063	0.8863
80952	3.0000	0.9063	0.8863
80953	0.0000	0.0000	0.0000
80954	4.0000	1.2085	1.1817
80955	3.0000	0.9063	0.8863
80956	3.0000	0.9063	0.8863
80957	2.0000	0.6042	0.5908
80958	4.0000	1.2085	1.1817
80959	0.0000	0.0000	0.0000
80960	3.0000	0.9063	0.8863
80961	4.0000	1.2085	1.1817
80962	6.0000	1.8127	1.7725
80963	3.0000	0.9063	0.8863
80964	4.0000	1.2085	1.1817
80965	4.0000	1.2085	1.1817
80966	4.0000	1.2085	1.1817
80967	2.0000	0.6042	0.5908
80968	3.0000	0.9063	0.8863
80969	4.0000	1.2085	1.1817
80970	6.0000	1.8127	1.7725
80971	0.0000	0.0000	0.0000
80972	3.0000	0.9063	0.8863
80973	4.0000	1.2085	1.1817
80974	3.0000	0.9063	0.8863
80975	3.0000	0.9063	0.8863
80976	4.0000	1.2085	1.1817
80977	4.0000	1.2085	1.1817
80978	3.0000	0.9063	0.8863
80979	3.0000	0.9063	0.8863
80980	3.0000	0.9063	0.8863
80981	3.0000	0.9063	0.8863
80982	3.0000	0.9063	0.8863
80983	3.0000	0.9063	0.8863
80984	3.0000	0.9063	0.8863
80985	2.0000	0.6042	0.5908
80986	4.0000	1.2085	1.1817
80987	4.0000	1.2085	1.1817
80988	4.0000	1.2085	1.1817
80989	2.0000	0.6042	0.5908
80990	6.0000	1.8127	1.7725
80991	3.0000	0.9063	0.8863
80992	3.0000	0.9063	0.8863
80993	4.0000	1.2085	1.1817
80994	3.0000	0.9063	0.8863
80995	0.0000	0.0000	0.0000
80996	4.0000	1.2085	1.1817
80997	3.0000	0.9063	0.8863
80998	2.0000	0.6042	0.5908
80999	3.0000	0.9063	0.8863
81000	3.0000	0.9063	0.8863
81001	3.0000	0.9063	0.8863
81002	3.0000	0.9063	0.8863
81003	6.0000	1.8127	1.7725
81004	3.0000	0.9063	0.8863
81005	3.0000	0.9063	0.8863
81006	3.0000	0.9063	0.8863
81007	3.0000	0.9063	0.8863
81008	0.0000	0.0000	0.0000
81009	4.0000	1.2085	1.1817
81010	2.0000	0.6042	0.5908
81011	3.0000	0.9063	0.8863
81012	4.0000	1.2085	1.1817
81013	3.0000	0.9063	0.8863
81014	4.0000	1.2085	1.1817
81015	3.0000	0.9063	0.8863
81016	3.0000	0.9063	0.8863
81017	3.0000	0.9063	0.8863
81018	3.0000	0.9063	0.8863
81019	3.0000	0.9063	0.8863
81020	3.0000	0.9063	0.8863
81021	3.0000	0.9063	0.8863
81022	2.0000	0.6042	0.5908
81023	3.0000	0.9063	0.8863
81024	3.0000	0.9063	0.8863
81025	3.0000	0.9063	0.8863
81026	3.0000	0.9063	0.8863
81027	4.0000	1.2085	1.1817
81028	3.0000	0.9063	0.8863
81029	2.0000	0.6042	0.5908
81030	3.0000	0.9063	0.8863
81031	6.0000	1.8127	1.7725
81032	3.0000	0.9063	0.8863
81033	4.0000	1.2085	1.1817
81034	3.0000	0.9063	0.8863
81035	3.0000	0.9063	0.8863
81036	2.0000	0.6042	0.5908
81037	3.0000	0.9063	0.8863
81038	2.0000	0.6042	0.5908
81039	4.0000	1.2085	1.1817
81040	3.0000	0.9063	0.8863
81041	2.0000	0.6042	0.5908
81042	3.0000	0.9063	0.8863
81043	3.0000	0.9063	0.8863
81044	3.0000	0.9063	0.8863
81045	0.0000	0.0000	0.0000
81046	6.0000	1.8127	1.7725
81047	3.0000	0.9063	0.8863
81048	3.0000	0.9063	0.8863
81049	3.0000	0.9063	0.8863
81050	3.0000	0.9063	0.8863
81051	3.0000	0.9063	0.8863
81052	2.0000	0.6042	0.5908
81053	3.0000	0.9063	0.8863
81054	3.0000	0.9063	0.8863
81055	4.0000	1.2085	1.1817
81056	3.0000	0.9063	0.8863
81057	3.0000	0.9063	0.8863
81058	3.0000	0.9063	0.8863
81059	3.0000	0.9063	0.8863
81060	6.0000	1.8127	1.7725
81061	4.0000	1.2085	1.1817
81062	3.0000	0.9063	0.8863
81063	4.0000	1.2085	1.1817
81064	3.0000	0.9063	0.8863
81065	4.0000	1.2085	1.1817
81066	3.0000	0.9063	0.8863
81067	2.0000	0.6042	0.5908
81068	4.0000	1.2085	1.1817
81069	3.0000	0.9063	0.8863
81070	3.0000	0.9063	0.8863
81071	3.0000	0.9063	0.8863
81072	3.0000	0.9063	0.8863
81073	4.0000	1.2085	1.1817
81074	2.0000	0.6042	0.5908
81075	4.0000	1.2085	1.1817
81076	6.0000	1.8127	1.7725
81077	2.0000	0.6042	0.5908
81078	2.0000	0.6042	0.5908
81079	4.0000	1.2085	1.1817
81080	6.0000	1.8127	1.7725
81081	3.0000	0.9063	0.8863
81082	3.0000	0.9063	0.8863
81083	3.0000	0.9063	0.8863
81084	3.0000	0.9063	0.8863
81085	2.0000	0.6042	0.5908
81086	6.0000	1.8127	1.7725
81087	4.0000	1.2085	1.1817
81088	3.0000	0.9063	0.8863
81089	4.0000	1.2085	1.1817
81090	4.0000	1.2085	1.1817
81091	4.0000	1.2085	1.1817
81092	3.0000	0.9063	0.8863
81093	0.0000	0.0000	0.0000
81094	3.0000	0.9063	0.8863
81095	4.0000	1.2085	1.1817
81096	4.0000	1.2085	1.1817
81097	3.0000	0.9063	0.8863
81098	4.0000	1.2085	1.1817
81099	6.0000	1.8127	1.7725
81100	2.0000	0.6042	0.5908
81101	3.0000	0.9063	0.8863
81102	3.0000	0.9063	0.8863
81103	6.0000	1.8127	1.7725
81104	3.0000	0.9063	0.8863
81105	3.0000	0.9063	0.8863
81106	3.0000	0.9063	0.8863
81107	3.0000	0.9063	0.8863
81108	3.0000	0.9063	0.8863
81109	4.0000	1.2085	1.1817
81110	2.0000	0.6042	0.5908
81111	4.0000	1.2085	1.1817
81112	4.0000	1.2085	1.1817
81113	3.0000	0.9063	0.8863
81114	3.0000	0.9063	0.8863
81115	3.0000	0.9063	0.8863
81116	3.0000	0.9063	0.8863
81117	3.0000	0.9063	0.8863
81118	2.0000	0.6042	0.5908
81119	3.0000	0.9063	0.8863
81120	3.0000	0.9063	0.8863
81121	2.0000	0.6042	0.5908
81122	3.0000	0.9063	0.8863
81123	3.0000	0.9063	0.8863
81124	3.0000	0.9063	0.8863
81125	4.0000	1.2085	1.1817
81126	4.0000	1.2085	1.1817
81127	3.0000	0.9063	0.8863
81128	3.0000	0.9063	0.8863
81129	3.0000	0.9063	0.8863
81130	3.0000	0.9063	0.8863
81131	4.0000	1.2085	1.1817
81132	3.0000	0.9063	0.8863
81133	3.0000	0.9063	0.8863
81134	3.0000	0.9063	0.8863
81135	3.0000	0.9063	0.8863
81136	4.0000	1.2085	1.1817
81137	3.0000	0.9063	0.8863
81138	4.0000	1.2085	1.1817
81139	3.0000	0.9063	0.8863
81140	3.0000	0.9063	0.8863
81141	3.0000	0.9063	0.8863
81142	4.0000	1.2085	1.1817
81143	6.0000	1.8127	1.7725
81144	2.0000	0.6042	0.5908
81145	4.0000	1.2085	1.1817
81146	3.0000	0.9063	0.8863
81147	6.0000	1.8127	1.7725
81148	3.0000	0.9063	0.8863
81149	3.0000	0.9063	0.8863
81150	4.0000	1.2085	1.1817
81151	2.0000	0.6042	0.5908
81152	3.0000	0.9063	0.8863
81153	2.0000	0.6042	0.5908
81154	3.0000	0.9063	0.8863
81155	3.0000	0.9063	0.8863
81156	2.0000	0.6042	0.5908
81157	4.0000	1.2085	1.1817
81158	3.0000	0.9063	0.8863
81159	4.0000	1.2085	1.1817
81160	3.0000	0.9063	0.8863
81161	4.0000	1.2085	1.1817
81162	3.0000	0.9063	0.8863
81163	6.0000	1.8127	1.7725
81164	2.0000	0.6042	0.5908
81165	2.0000	0.6042	0.5908
81166	3.0000	0.9063	0.8863
81167	3.0000	0.9063	0.8863
81168	2.0000	0.6042	0.5908
81169	0.0000	0.0000	0.0000
81170	3.0000	0.9063	0.8863
81171	4.0000	1.2085	1.1817
81172	3.0000	0.9063	0.8863
81173	4.0000	1.2085	1.1817
81174	4.0000	1.2085	1.1817
81175	3.0000	0.9063	0.8863
81176	2.0000	0.6042	0.5908
81177	3.0000	0.9063	0.8863
81178	4.0000	1.2085	1.1817
81179	0.0000	0.0000	0.0000
81180	3.0000	0.9063	0.8863
81181	3.0000	0.9063	0.8863
81182	3.0000	0.9063	0.8863
81183	2.0000	0.6042	0.5908
81184	3.0000	0.9063	0.8863
81185	3.0000	0.9063	0.8863
81186	3.0000	0.9063	0.8863
81187	3.0000	0.9063	0.8863
81188	3.0000	0.9063	0.8863
81189	6.0000	1.8127	1.7725
81190	3.0000	0.9063	0.8863
81191	4.0000	1.2085	1.1817
81192	4.0000	1.2085	1.1817
81193	3.0000	0.9063	0.8863
81194	3.0000	0.9063	0.8863
81195	3.0000	0.9063	0.8863
81196	3.0000	0.9063	0.8863
81197	3.0000	0.9063	0.8863
81198	3.0000	0.9063	0.8863
81199	4.0000	1.2085	1.1817
81200	3.0000	0.9063	0.8863
81201	3.0000	0.9063	0.8863
81202	3.0000	0.9063	0.8863
81203	2.0000	0.6042	0.5908
81204	2.0000	0.6042	0.5908
81205	3.0000	0.9063	0.8863
81206	4.0000	1.2085	1.1817
81207	3.0000	0.9063	0.8863
81208	3.0000	0.9063	0.8863
81209	3.0000	0.9063	0.8863
81210	3.0000	0.9063	0.8863
81211	3.0000	0.9063	0.8863
81212	0.0000	0.0000	0.0000
81213	3.0000	0.9063	0.8863
81214	4.0000	1.2085	1.1817
81215	3.0000	0.9063	0.8863
81216	2.0000	0.6042	0.5908
81217	4.0000	1.2085	1.1817
81218	6.0000	1.8127	1.7725
81219	2.0000	0.6042	0.5908
81220	3.0000	0.9063	0.8863
81221	4.0000	1.2085	1.1817
81222	4.0000	1.2085	1.1817
81223	0.0000	0.0000	0.0000
81224	2.0000	0.6042	0.5908
81225	2.0000	0.6042	0.5908
81226	3.0000	0.9063	0.8863
81227	6.0000	1.8127	1.7725
81228	3.0000	0.9063	0.8863
81229	3.0000	0.9063	0.8863
81230	3.0000	0.9063	0.8863
81231	3.0000	0.9063	0.8863
81232	4.0000	1.2085	1.1817
81233	4.0000	1.2085	1.1817
81234	2.0000	0.6042	0.5908
81235	3.0000	0.9063	0.8863
81236	3.0000	0.9063	0.8863
81237	3.0000	0.9063	0.8863
81238	3.0000	0.9063	0.8863
81239	3.0000	0.9063	0.8863
81240	4.0000	1.2085	1.1817
81241	3.0000	0.9063	0.8863
81242	3.0000	0.9063	0.8863
81243	3.0000	0.9063	0.8863
81244	4.0000	1.2085	1.1817
81245	3.0000	0.9063	0.8863
81246	4.0000	1.2085	1.1817
81247	3.0000	0.9063	0.8863
81248	3.0000	0.9063	0.8863
81249	3.0000	0.9063	0.8863
81250	3.0000	0.9063	0.8863
81251	3.0000	0.9063	0.8863
81252	6.0000	1.8127	1.7725
81253	3.0000	0.9063	0.8863
81254	3.0000	0.9063	0.8863
81255	3.0000	0.9063	0.8863
81256	4.0000	1.2085	1.1817
81257	4.0000	1.2085	1.1817
81258	6.0000	1.8127	1.7725
81259	2.0000	0.6042	0.5908
81260	4.0000	1.2085	1.1817
81261	4.0000	1.2085	1.1817
81262	3.0000	0.9063	0.8863
81263	3.0000	0.9063	0.8863
81264	3.0000	0.9063	0.8863
81265	0.0000	0.0000	0.0000
81266	6.0000	1.8127	1.7725
81267	2.0000	0.6042	0.5908
81268	3.0000	0.9063	0.8863
81269	6.0000	1.8127	1.7725
81270	3.0000	0.9063	0.8863
81271	4.0000	1.2085	1.1817
81272	3.0000	0.9063	0.8863
81273	3.0000	0.9063	0.8863
81274	4.0000	1.2085	1.1817
81275	3.0000	0.9063	0.8863
81276	4.0000	1.2085	1.1817
81277	0.0000	0.0000	0.0000
81278	3.0000	0.9063	0.8863
81279	3.0000	0.9063	0.8863
81280	2.0000	0.6042	0.5908
81281	3.0000	0.9063	0.8863
81282	3.0000	0.9063	0.8863
81283	3.0000	0.9063	0.8863
81284	6.0000	1.8127	1.7725
81285	6.0000	1.8127	1.7725
81286	3.0000	0.9063	0.8863
81287	2.0000	0.6042	0.5908
81288	3.0000	0.9063	0.8863
81289	2.0000	0.6042	0.5908
81290	3.0000	0.9063	0.8863
81291	4.0000	1.2085	1.1817
81292	3.0000	0.9063	0.8863
81293	6.0000	1.8127	1.7725
81294	4.0000	1.2085	1.1817
81295	4.0000	1.2085	1.1817
81296	2.0000	0.6042	0.5908
81297	4.0000	1.2085	1.1817
81298	3.0000	0.9063	0.8863
81299	3.0000	0.9063	0.8863
81300	3.0000	0.9063	0.8863
81301	6.0000	1.8127	1.7725
81302	4.0000	1.2085	1.1817
81303	3.0000	0.9063	0.8863
81304	2.0000	0.6042	0.5908
81305	3.0000	0.9063	0.8863
81306	3.0000	0.9063	0.8863
81307	3.0000	0.9063	0.8863
81308	2.0000	0.6042	0.5908
81309	2.0000	0.6042	0.5908
81310	3.0000	0.9063	0.8863
81311	3.0000	0.9063	0.8863
81312	4.0000	1.2085	1.1817
81313	0.0000	0.0000	0.0000
81314	3.0000	0.9063	0.8863
81315	3.0000	0.9063	0.8863
81316	3.0000	0.9063	0.8863
81317	3.0000	0.9063	0.8863
81318	4.0000	1.2085	1.1817
81319	2.0000	0.6042	0.5908
81320	2.0000	0.6042	0.5908
81321	2.0000	0.6042	0.5908
81322	4.0000	1.2085	1.1817
81323	3.0000	0.9063	0.8863
81324	3.0000	0.9063	0.8863
81325	4.0000	1.2085	1.1817
81326	6.0000	1.8127	1.7725
81327	3.0000	0.9063	0.8863
81328	0.0000	0.0000	0.0000
81329	3.0000	0.9063	0.8863
81330	2.0000	0.6042	0.5908
81331	3.0000	0.9063	0.8863
81332	2.0000	0.6042	0.5908
81333	3.0000	0.9063	0.8863
81334	3.0000	0.9063	0.8863
81335	3.0000	0.9063	0.8863
81336	3.0000	0.9063	0.8863
81337	2.0000	0.6042	0.5908
81338	4.0000	1.2085	1.1817
81339	4.0000	1.2085	1.1817
81340	3.0000	0.9063	0.8863
81341	2.0000	0.6042	0.5908
81342	6.0000	1.8127	1.7725
81343	3.0000	0.9063	0.8863
81344	4.0000	1.2085	1.1817
81345	2.0000	0.6042	0.5908
81346	2.0000	0.6042	0.5908
81347	4.0000	1.2085	1.1817
81348	4.0000	1.2085	1.1817
81349	4.0000	1.2085	1.1817
81350	3.0000	0.9063	0.8863
81351	3.0000	0.9063	0.8863
81352	0.0000	0.0000	0.0000
81353	2.0000	0.6042	0.5908
81354	3.0000	0.9063	0.8863
81355	4.0000	1.2085	1.1817
81356	6.0000	1.8127	1.7725
81357	4.0000	1.2085	1.1817
81358	3.0000	0.9063	0.8863
81359	4.0000	1.2085	1.1817
81360	6.0000	1.8127	1.7725
81361	3.0000	0.9063	0.8863
81362	6.0000	1.8127	1.7725
81363	3.0000	0.9063	0.8863
81364	0.0000	0.0000	0.0000
81365	3.0000	0.9063	0.8863
81366	0.0000	0.0000	0.0000
81367	3.0000	0.9063	0.8863
81368	0.0000	0.0000	0.0000
81369	3.0000	0.9063	0.8863
81370	6.0000	1.8127	1.7725
81371	3.0000	0.9063	0.8863
81372	3.0000	0.9063	0.8863
81373	4.0000	1.2085	1.1817
81374	4.0000	1.2085	1.1817
81375	4.0000	1.2085	1.1817
81376	3.0000	0.9063	0.8863
81377	2.0000	0.6042	0.5908
81378	3.0000	0.9063	0.8863
81379	6.0000	1.8127	1.7725
81380	2.0000	0.6042	0.5908
81381	4.0000	1.2085	1.1817
81382	4.0000	1.2085	1.1817
81383	6.0000	1.8127	1.7725
81384	0.0000	0.0000	0.0000
81385	3.0000	0.9063	0.8863
81386	0.0000	0.0000	0.0000
81387	4.0000	1.2085	1.1817
81388	3.0000	0.9063	0.8863
81389	0.0000	0.0000	0.0000
81390	3.0000	0.9063	0.8863
81391	3.0000	0.9063	0.8863
81392	4.0000	1.2085	1.1817
81393	3.0000	0.9063	0.8863
81394	3.0000	0.9063	0.8863
81395	6.0000	1.8127	1.7725
81396	4.0000	1.2085	1.1817
81397	3.0000	0.9063	0.8863
81398	3.0000	0.9063	0.8863
81399	6.0000	1.8127	1.7725
81400	6.0000	1.8127	1.7725
81401	3.0000	0.9063	0.8863
81402	6.0000	1.8127	1.7725
81403	4.0000	1.2085	1.1817
81404	2.0000	0.6042	0.5908
81405	3.0000	0.9063	0.8863
81406	3.0000	0.9063	0.8863
81407	4.0000	1.2085	1.1817
81408	0.0000	0.0000	0.0000
81409	0.0000	0.0000	0.0000
81410	6.0000	1.8127	1.7725
81411	0.0000	0.0000	0.0000
81412	4.0000	1.2085	1.1817
81413	6.0000	1.8127	1.7725
81414	4.0000	1.2085	1.1817
81415	3.0000	0.9063	0.8863
81416	3.0000	0.9063	0.8863
81417	3.0000	0.9063	0.8863
81418	2.0000	0.6042	0.5908
81419	3.0000	0.9063	0.8863
81420	4.0000	1.2085	1.1817
81421	3.0000	0.9063	0.8863
81422	2.0000	0.6042	0.5908
81423	6.0000	1.8127	1.7725
81424	2.0000	0.6042	0.5908
81425	0.0000	0.0000	0.0000
81426	4.0000	1.2085	1.1817
81427	3.0000	0.9063	0.8863
81428	3.0000	0.9063	0.8863
81429	3.0000	0.9063	0.8863
81430	4.0000	1.2085	1.1817
81431	0.0000	0.0000	0.0000
81432	3.0000	0.9063	0.8863
81433	3.0000	0.9063	0.8863
81434	3.0000	0.9063	0.8863
81435	3.0000	0.9063	0.8863
81436	3.0000	0.9063	0.8863
81437	3.0000	0.9063	0.8863
81438	3.0000	0.9063	0.8863
81439	2.0000	0.6042	0.5908
81440	4.0000	1.2085	1.1817
81441	3.0000	0.9063	0.8863
81442	3.0000	0.9063	0.8863
81443	3.0000	0.9063	0.8863
81444	3.0000	0.9063	0.8863
81445	3.0000	0.9063	0.8863
81446	3.0000	0.9063	0.8863
81447	3.0000	0.9063	0.8863
81448	0.0000	0.0000	0.0000
81449	4.0000	1.2085	1.1817
81450	3.0000	0.9063	0.8863
81451	3.0000	0.9063	0.8863
81452	3.0000	0.9063	0.8863
81453	6.0000	1.8127	1.7725
81454	0.0000	0.0000	0.0000
81455	3.0000	0.9063	0.8863
81456	3.0000	0.9063	0.8863
81457	2.0000	0.6042	0.5908
81458	2.0000	0.6042	0.5908
81459	3.0000	0.9063	0.8863
81460	4.0000	1.2085	1.1817
81461	4.0000	1.2085	1.1817
81462	3.0000	0.9063	0.8863
81463	3.0000	0.9063	0.8863
81464	2.0000	0.6042	0.5908
81465	0.0000	0.0000	0.0000
81466	3.0000	0.9063	0.8863
81467	3.0000	0.9063	0.8863
81468	2.0000	0.6042	0.5908
81469	3.0000	0.9063	0.8863
81470	3.0000	0.9063	0.8863
81471	3.0000	0.9063	0.8863
81472	3.0000	0.9063	0.8863
81473	3.0000	0.9063	0.8863
81474	2.0000	0.6042	0.5908
81475	4.0000	1.2085	1.1817
81476	4.0000	1.2085	1.1817
81477	4.0000	1.2085	1.1817
81478	3.0000	0.9063	0.8863
81479	3.0000	0.9063	0.8863
81480	4.0000	1.2085	1.1817
81481	3.0000	0.9063	0.8863
81482	4.0000	1.2085	1.1817
81483	0.0000	0.0000	0.0000
81484	2.0000	0.6042	0.5908
81485	2.0000	0.6042	0.5908
81486	3.0000	0.9063	0.8863
81487	6.0000	1.8127	1.7725
81488	2.0000	0.6042	0.5908
81489	4.0000	1.2085	1.1817
81490	3.0000	0.9063	0.8863
81491	3.0000	0.9063	0.8863
81492	4.0000	1.2085	1.1817
81493	3.0000	0.9063	0.8863
81494	6.0000	1.8127	1.7725
81495	6.0000	1.8127	1.7725
81496	3.0000	0.9063	0.8863
81497	6.0000	1.8127	1.7725
81498	3.0000	0.9063	0.8863
81499	3.0000	0.9063	0.8863
81500	4.0000	1.2085	1.1817
81501	3.0000	0.9063	0.8863
81502	6.0000	1.8127	1.7725
81503	3.0000	0.9063	0.8863
81504	3.0000	0.9063	0.8863
81505	3.0000	0.9063	0.8863
81506	3.0000	0.9063	0.8863
81507	6.0000	1.8127	1.7725
81508	2.0000	0.6042	0.5908
81509	3.0000	0.9063	0.8863
81510	6.0000	1.8127	1.7725
81511	4.0000	1.2085	1.1817
81512	3.0000	0.9063	0.8863
81513	3.0000	0.9063	0.8863
81514	4.0000	1.2085	1.1817
81515	3.0000	0.9063	0.8863
81516	4.0000	1.2085	1.1817
81517	3.0000	0.9063	0.8863
81518	4.0000	1.2085	1.1817
81519	3.0000	0.9063	0.8863
81520	4.0000	1.2085	1.1817
81521	3.0000	0.9063	0.8863
81522	2.0000	0.6042	0.5908
81523	4.0000	1.2085	1.1817
81524	3.0000	0.9063	0.8863
81525	4.0000	1.2085	1.1817
81526	3.0000	0.9063	0.8863
81527	3.0000	0.9063	0.8863
81528	2.0000	0.6042	0.5908
81529	3.0000	0.9063	0.8863
81530	2.0000	0.6042	0.5908
81531	2.0000	0.6042	0.5908
81532	4.0000	1.2085	1.1817
81533	2.0000	0.6042	0.5908
81534	4.0000	1.2085	1.1817
81535	3.0000	0.9063	0.8863
81536	4.0000	1.2085	1.1817
81537	6.0000	1.8127	1.7725
81538	4.0000	1.2085	1.1817
81539	3.0000	0.9063	0.8863
81540	3.0000	0.9063	0.8863
81541	4.0000	1.2085	1.1817
81542	4.0000	1.2085	1.1817
81543	3.0000	0.9063	0.8863
81544	3.0000	0.9063	0.8863
81545	3.0000	0.9063	0.8863
81546	0.0000	0.0000	0.0000
81547	4.0000	1.2085	1.1817
81548	6.0000	1.8127	1.7725
81549	4.0000	1.2085	1.1817
81550	3.0000	0.9063	0.8863
81551	3.0000	0.9063	0.8863
81552	2.0000	0.6042	0.5908
81553	6.0000	1.8127	1.7725
81554	4.0000	1.2085	1.1817
81555	2.0000	0.6042	0.5908
81556	4.0000	1.2085	1.1817
81557	4.0000	1.2085	1.1817
81558	3.0000	0.9063	0.8863
81559	6.0000	1.8127	1.7725
